;t;T1;T2;T;p
143;381.2812458;303.4303452;315.7838103;303.4303452;5
144;383.8224747;303.4320849;315.8071538;303.4320849;5
145;386.3666639;303.4373046;315.8685387;303.4373046;5
146;388.9101423;303.4338247;315.944757;303.4338247;5
147;391.4412478;303.4338247;315.9829571;303.4338247;5
148;393.9872669;303.4355646;315.9947233;303.4355646;5
150;399.0620582;303.4338247;315.8597598;303.4338247;5
152;404.1596939;303.4338247;315.8861061;303.4338247;5
153;406.68943;303.4355646;315.9565044;303.4355646;5
154;409.2334958;303.4373046;315.9711968;303.4373046;5
155;411.7931763;303.4390448;315.9917812;303.4390448;5
156;414.3244008;303.4373046;316.009439;303.4373046;5
157;416.8626693;303.444266;316.0241638;303.444266;5
158;419.412457;303.444266;316.0506912;303.444266;5
159;421.9481848;303.4477474;316.0713438;303.4477474;5
160;424.4950593;303.4477474;316.0831534;303.4477474;5
161;427.0140512;303.4512292;316.1067898;303.4512292;5
162;429.5533755;303.4512292;316.1215744;303.4512292;5
163;432.0866037;303.4529703;316.1482097;303.4529703;5
164;434.6305801;303.4494882;316.1837693;303.4494882;5
165;437.1807593;303.4581944;316.2223518;303.4581944;5
166;439.7179741;303.4529703;316.228293;303.4529703;5
167;442.2485587;303.4564529;316.4221884;303.4564529;5
168;444.7983884;303.4547116;316.7782311;303.4547116;5
169;447.324672;303.4512292;316.359374;303.4512292;5
170;449.8708434;303.4547116;316.2490991;303.4547116;5
171;452.4255015;303.4669036;316.180804;303.4669036;5
172;454.964608;303.4634196;316.5874846;303.4634196;5
173;457.5271421;303.4686458;316.6478752;303.4686458;5
174;460.0835118;303.4721306;316.6781275;303.4721306;5
175;462.6128051;303.4738731;316.6872107;303.4738731;5
176;465.1599368;303.4773586;316.7387466;303.4773586;5
177;467.719133;303.4808446;316.7812711;303.4808446;5
178;470.3044819;303.4825877;316.7417816;303.4825877;5
179;472.8645491;303.487818;316.7114491;303.487818;5
180;475.4005957;303.4930493;316.7235775;303.4930493;5
181;477.9359098;303.4965374;316.5513229;303.4965374;5
182;480.4799702;303.4982816;316.5965335;303.4982816;5
183;483.0082451;303.5017705;316.6176609;303.5017705;5
184;485.5563921;303.5070047;316.6176609;303.5070047;5
185;488.0949752;303.5104947;316.635785;303.5104947;5
186;490.6219393;303.5104947;316.6751006;303.5104947;5
187;493.1596599;303.5174763;316.735712;303.5174763;5
188;495.6979821;303.5209678;316.7630371;303.5209678;5
189;498.2320761;303.5227138;316.808648;303.5227138;5
190;500.7799822;303.526206;316.8421511;303.526206;5
191;503.3145501;303.5209678;317.0626041;303.5209678;5
192;505.8660997;303.5296987;317.1674134;303.5296987;5
193;508.4152833;303.526206;317.1087872;303.526206;5
194;510.9625338;303.5331919;317.0718336;303.5331919;5
195;513.4966741;303.5349387;317.1334545;303.5349387;5
196;516.0119487;303.5331919;311.8225048;303.5331919;5
197;518.5501599;303.5366856;317.2726813;303.5366856;5
198;521.0795468;303.5401798;317.2913059;303.5401798;5
199;523.6116247;303.5471696;317.2850961;303.5471696;5
200;526.1478661;303.5506652;316.7812711;303.5506652;5
201;528.684547;303.5559095;316.8909663;303.5559095;5
202;531.2175885;303.5646525;317.0410823;303.5646525;5
203;533.7694603;303.5646525;317.1149517;303.5646525;5
204;536.3199919;303.5716491;317.1334545;303.5716491;5
205;538.8688243;303.5751481;317.3099449;303.5751481;5
206;541.416161;303.5803975;317.3379305;303.5803975;5
207;543.958232;303.585648;317.3721794;303.585648;5
208;546.4896001;303.5873985;317.3846456;303.5873985;5
209;549.0157294;303.589149;317.4127183;303.589149;5
210;551.556003;303.5961524;317.4252055;303.5961524;5
211;554.0947833;303.5996548;317.3939995;303.5996548;5
212;556.6166472;303.6066611;317.4501995;303.6066611;5
213;559.1635826;303.6084129;317.4846086;303.6084129;5
214;561.7018591;303.6066611;317.5535747;303.6066611;5
215;564.2369835;303.6154217;317.519067;303.6154217;5
216;566.7892616;303.6171741;317.5598542;303.6171741;5
217;569.3247555;303.6259384;317.5629945;303.6259384;5
218;571.8695742;303.6294449;317.622739;303.6294449;5
219;574.4090977;303.6364595;317.2602729;303.6364595;5
220;576.9599831;303.643476;317.6447876;303.643476;5
221;579.5101555;303.6452304;317.6857885;303.6452304;5
222;582.0665766;303.6522494;317.5912761;303.6522494;5
223;584.5977449;303.6662931;317.5944205;303.6662931;5
224;587.1332739;303.6680492;317.5629945;303.6680492;5
225;589.66702;303.6785879;317.5567143;303.6785879;5
226;592.1994158;303.6821017;317.6007106;303.6821017;5
227;594.7543757;303.6891309;317.5818452;303.6891309;5
228;597.2797022;303.6961621;317.5661353;303.6961621;5
229;599.8089583;303.7031952;317.57556;303.7031952;5
230;602.3498012;303.7049538;317.4314516;303.7049538;5
231;604.8773415;303.7067125;317.4658339;303.7067125;5
232;607.4336206;303.7119894;317.3659487;303.7119894;5
233;609.9677369;303.7102303;317.3784117;303.7102303;5
234;612.5202257;303.7172674;317.3379305;303.7172674;5
235;615.0501667;303.719027;317.5253374;303.719027;5
236;617.5763667;303.7207866;317.5975654;303.7207866;5
237;620.1505;303.7295869;317.3068374;303.7295869;5
238;622.6727799;303.7313474;317.5661353;303.7313474;5
239;625.2083656;303.7401514;317.6384859;303.7401514;5
240;627.7531278;303.7401514;317.6353357;303.7401514;5
241;630.2795414;303.7471968;317.6258876;303.7471968;5
242;632.810603;303.7524821;317.6510909;303.7524821;5
243;635.3615296;303.7577686;317.6353357;303.7577686;5
244;637.8978123;303.7683448;317.6510909;303.7683448;5
245;640.4292672;303.7718712;317.6889453;303.7718712;5
246;642.9620323;303.7824533;317.7268594;303.7824533;5
247;645.4990292;303.7912751;317.7743361;303.7912751;5
248;648.0469427;303.7965697;317.7870123;303.7965697;5
249;650.5825457;303.7983348;317.7965239;303.7983348;5
250;653.1193284;303.8001001;317.7870123;303.8001001;5
251;655.6515328;303.8036309;317.8441383;303.8036309;5
252;658.1897341;303.8089281;317.8377842;303.8089281;5
253;660.7261589;303.8071622;317.8250812;303.8071622;5
254;663.262169;303.8036309;317.7585001;303.8036309;5
255;665.8053883;304.0859243;317.5944205;304.0859243;5
256;668.3602788;303.8053965;317.3597196;303.8053965;5
257;670.8927642;303.8036309;317.4439485;303.8036309;5
258;673.4265836;303.8071622;317.4846086;303.8071622;5
259;675.9821687;303.8089281;317.57556;303.8089281;5
260;678.5094386;303.8195257;317.6290365;303.8195257;5
261;681.0561346;303.8212925;317.588132;303.8212925;5
262;683.5928753;303.8318953;317.6070024;303.8318953;5
263;686.1291929;303.8425027;317.6038563;303.8425027;5
264;688.6752621;303.847808;317.1272853;303.847808;5
265;691.2054445;303.8531145;317.5629945;303.8531145;5
266;693.7496761;303.8655005;317.5535747;303.8655005;5
267;696.2778787;303.8708107;317.4940014;303.8708107;5
268;698.8172521;303.876122;317.5065309;303.876122;5
269;701.3543025;303.8832055;317.9587982;303.8832055;5
270;703.888544;303.8867479;317.9587982;303.8867479;5
271;706.4071958;303.8938344;317.7236976;303.8938344;5
272;708.946999;303.8991505;317.5096643;303.8991505;5
273;711.4704175;303.9044678;317.6164431;303.9044678;5
274;714.0006683;303.9062404;317.4658339;303.9062404;5
275;716.5277259;303.9080132;317.1396253;303.9080132;5
276;719.0572071;303.9115592;317.2261828;303.9115592;5
277;721.6144071;303.9151057;316.884859;303.9151057;5
278;724.1635203;303.923974;316.8970752;303.923974;5
279;726.6971874;303.9310709;317.1766832;303.9310709;5
280;729.2410045;303.9346201;317.0687567;303.9346201;5
281;731.7949598;303.9381698;316.9062414;303.9381698;5
282;734.3362235;303.94172;316.8940206;303.94172;5
283;736.8849813;303.9523736;316.8116918;303.9523736;5
284;739.4165503;303.9577021;317.0349367;303.9577021;5
285;741.946311;303.9594785;316.8482476;303.9594785;5
286;744.4934988;303.9719169;317.0472294;303.9719169;5
287;747.0152596;303.9808052;317.0779886;303.9808052;5
288;749.5510633;303.9879181;317.1149517;303.9879181;5
289;752.0871955;303.9985912;317.0995435;303.9985912;5
290;754.6318269;304.0039295;317.0995435;304.0039295;5
291;757.1930465;304.0217318;317.1488844;304.0217318;5
292;759.7301935;304.0359827;317.1674134;304.0359827;5
293;762.2654144;304.0645087;317.093383;304.0645087;5
294;764.7965497;304.096639;317.0257213;304.096639;5
295;767.3378495;304.1323873;317.6857885;304.1323873;5
298;774.9308862;304.2094181;317.7363472;304.2094181;5
299;777.4568366;304.2453267;317.1581471;304.2453267;5
300;779.9921164;304.2668963;317.8854803;304.2668963;5
301;782.5305052;304.2902843;317.2664763;304.2902843;5
302;785.0706526;304.310091;317.1149517;304.310091;5
303;787.6161644;304.3245057;317.3317086;304.3245057;5
304;790.156037;304.3533597;317.4252055;304.3533597;5
305;792.676338;304.3876668;317.3006236;304.3876668;5
306;795.2086053;304.4238299;317.5347462;304.4238299;5
307;797.7338912;304.458233;317.5692764;304.458233;5
308;800.2623608;304.5017565;317.5253374;304.5017565;5
309;802.7970513;304.530814;317.5347462;304.530814;5
310;805.3504644;304.5580857;317.4658339;304.5580857;5
311;807.8933943;304.5926723;317.7015767;304.5926723;5
312;810.4140837;304.6254823;317.7110546;304.6254823;5
313;812.9399599;304.6528565;317.6573958;304.6528565;5
314;815.4984721;304.6839166;317.6447876;304.6839166;5
315;818.018618;304.7150149;317.588132;304.7150149;5
316;820.5559816;304.7424865;317.7205362;304.7424865;5
317;823.1170016;304.7773267;317.6290365;304.7773267;5
318;825.6400128;304.8067032;317.7236976;304.8067032;5
319;828.1867514;304.8195662;317.7142147;304.8195662;5
320;830.7213474;304.8600353;317.7521686;304.8600353;5
321;833.2568524;304.8839795;317.7680004;304.8839795;5
322;835.7841221;304.9227064;317.7331842;304.9227064;5
323;838.3211128;304.9282437;317.7743361;304.9282437;5
324;840.8673102;304.9836834;317.8759335;304.9836834;5
325;843.3985662;305.013301;317.8377842;305.013301;5
326;845.923001;305.0559374;317.8473159;305.0559374;5
327;848.45293;305.0874975;317.7870123;305.0874975;5
328;850.9841991;305.1507363;317.8982152;305.1507363;5
329;853.519479;305.1936055;317.8377842;305.1936055;5
330;856.0567719;305.242154;317.8314319;305.242154;5
331;858.5881418;305.2926688;317.8028671;305.2926688;5
332;861.1354741;305.3376558;317.8441383;305.3376558;5
333;863.6672816;305.3770853;317.8663905;305.3770853;5
334;866.2134622;305.4316369;317.9173302;305.4316369;5
335;868.7440484;305.4825325;317.6921025;305.4825325;5
336;871.2918539;305.5240789;317.840961;305.5240789;5
337;873.8162518;305.5694803;317.7395107;305.5694803;5
338;876.353653;305.61117;317.5975654;305.61117;5
339;878.8868441;305.6168603;318.7045129;305.6168603;5
340;881.4160342;305.6567284;318.6946362;305.6567284;5
341;883.9542172;305.6871463;318.7308705;305.6871463;5
342;886.4848235;305.7099838;318.7737631;305.7099838;5
343;889.01455;305.7519063;318.7671593;305.7519063;5
344;891.5369565;305.7786205;318.8068094;305.7786205;5
345;894.0730212;305.8455299;318.740762;305.8455299;5
346;896.6128272;305.8665952;318.8697224;305.8665952;5
347;899.150851;305.9241354;318.839901;305.9241354;5
348;901.6985395;305.9914318;318.8465248;305.9914318;5
349;904.2237864;306.0550472;318.8068094;306.0550472;5
350;906.7537864;306.1536781;318.8597778;306.1536781;5
351;909.277272;306.2702096;318.8995806;306.2702096;5
352;911.8297642;306.3814144;318.9461004;306.3814144;5
353;914.3636713;306.5186547;319.0060435;306.5186547;5
354;916.9292555;306.6625751;319.0460885;306.6625751;5
355;919.4575036;306.7993671;319.1230277;306.7993671;5
356;921.9912725;306.9508983;319.1699806;306.9508983;5
357;924.5468484;307.139584;319.2574219;307.139584;5
358;927.0937978;307.3825242;319.3451811;307.3825242;5
359;929.6188743;307.5683232;319.3688632;307.5683232;5
360;932.1581437;307.7616919;319.4468397;307.7616919;5
361;934.6937149;307.8962746;319.5284758;307.8962746;5
362;937.2255324;308.0232301;319.6206475;308.0232301;5
363;939.7607546;308.1172961;319.6720065;308.1172961;5
364;942.298967;308.2117134;319.7406553;308.2117134;5
366;947.372398;308.3867909;310.4234968;308.3867909;5
368;952.4229251;308.4970989;319.8198434;308.4970989;5
369;954.9727809;308.58868;310.223911;308.58868;5
370;957.5046512;309.1474227;320.1322287;309.1474227;5
371;960.0397946;308.772843;320.0033145;308.772843;5
372;962.5690723;308.8675871;319.8198434;308.8675871;5
373;965.1051673;308.9843511;319.9443134;308.9843511;5
374;967.6312211;309.0929486;320.1077867;309.0929486;5
375;970.1704413;309.2107601;319.8958322;309.2107601;5
376;972.7227333;309.3247291;319.9443134;309.3247291;5
377;975.2469038;309.4480419;320.2864324;309.4480419;5
378;977.7738449;309.5409227;320.3639046;309.5409227;5
379;980.3023701;309.6452666;320.4133346;309.6452666;5
380;982.8277102;309.7433418;320.4451645;309.7433418;5
381;985.3575844;309.8417988;320.4699501;309.8417988;5
382;987.8803393;309.9631583;320.558678;309.9631583;5
383;990.4268251;310.0421294;320.6620117;310.0421294;5
387;1000.601598;310.3399141;320.7657887;310.3399141;5
388;1003.133281;310.4292489;320.7837263;310.4292489;5
389;1005.68684;310.560385;320.9168798;310.560385;5
390;1008.21592;310.6991612;321.0798168;310.6991612;5
391;1010.756663;310.8713734;321.1781081;310.8713734;5
392;1013.299676;311.0588767;321.3464917;311.0588767;5
393;1015.835335;311.2454096;321.4938699;311.2454096;5
394;1018.362556;311.4548247;321.6309978;311.4548247;5
395;1020.899297;311.6756275;321.7464892;311.6756275;5
396;1023.432112;311.9081027;321.8550302;311.9081027;5
397;1025.966264;312.1402777;322.0584454;312.1402777;5
398;1028.498833;312.3969141;322.1683954;312.3969141;5
399;1031.038804;312.4988075;322.1569981;312.4988075;5
402;1038.652609;313.3419351;322.5668495;313.3419351;5
403;1041.19749;313.5643203;323.4319271;313.5643203;5
404;1043.729838;313.9068692;323.4039219;313.9068692;5
405;1046.277006;314.2327734;323.896694;314.2327734;5
406;1048.808585;314.5494225;324.1674988;314.5494225;5
407;1051.335544;314.7309933;324.3164915;314.7309933;5
412;1064.019637;316.0340828;324.7859464;316.0340828;5
413;1066.567205;316.3858492;324.9814125;316.3858492;5
414;1069.115066;316.6808094;325.1440764;316.6808094;5
415;1071.656487;317.0149393;325.3208093;317.0149393;5
416;1074.192277;317.32339;325.6386887;317.32339;5
417;1076.729596;317.4926819;325.916396;317.4926819;5
422;1089.400917;318.9567831;314.1492186;318.9567831;5
